date,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63
2018-08-03,-13350.029,6811.446,17273.156,5486.1475,-4599.1987,-8707.811,-23172.352,-9937.59,-201.01366,-341.31595,14993.751,-3962.7693,2420.5747,2956.284,1606.8005,-33442.414,-3484.4946,-17302.82,3186.6528,-1257.6371,13752.135,1219.528,-15827.69,4832.174,15760.975,6361.454,-2562.6628,-2626.9531,-2953.3223,-1607.4594,1787.2582,-17049.09,10700.183,6114.7476,1382.9979,28965.959,506.34277,-16018.994,12292.293,-3174.3572,-5328.482,-15909.217,9009.696,-4637.343,3875.0276,213.56943,12137.404,15915.999,629.9628,-667.6647,18148.87,16801.299,8040.136,-985.31824,8709.978,-14196.461,15629.716,16714.064,-6244.672,-19716.271,-3971.3281,-1269.1176,-5287.8506,-21400.934
2018-08-04,-13758.138,7044.954,17773.959,5669.3594,-4727.8057,-8981.666,-23886.967,-10204.541,-216.66264,-362.60913,15457.917,-4075.459,2499.5925,3052.1533,1654.1914,-34457.23,-3585.808,-17846.648,3264.2449,-1302.636,14153.711,1265.7579,-16263.885,5011.612,16243.029,6580.0923,-2653.07,-2696.187,-3043.5247,-1645.6329,1835.6213,-17551.543,11034.436,6286.5015,1417.9496,29852.709,536.1431,-16496.016,12660.064,-3267.5383,-5494.5522,-16374.386,9291.671,-4784.452,3967.4424,214.74956,12493.806,16387.7,646.52734,-715.2783,18679.113,17322.83,8272.75,-996.7201,8982.865,-14633.783,16111.7,17232.562,-6412.2627,-20318.94,-4104.913,-1308.2161,-5446.913,-22073.988
2018-08-05,-14230.851,7255.2734,18413.787,5843.389,-4898.7705,-9279.862,-24684.18,-10595.075,-210.68738,-359.43417,15978.686,-4230.8843,2572.2832,3147.6802,1709.7283,-35637.35,-3716.365,-18439.203,3398.3643,-1338.275,14659.492,1304.4514,-16878.125,5147.126,16795.77,6778.3696,-2730.2896,-2803.8396,-3143.431,-1715.488,1909.7833,-18167.65,11407.914,6518.5024,1471.6522,30859.555,540.2648,-17069.975,13091.823,-3376.2336,-5675.525,-16964.895,9597.529,-4938.374,4140.5947,224.08209,12934.646,16959.912,675.3459,-706.9676,19339.33,17903.205,8570.904,-1054.7068,9283.708,-15127.987,16656.69,17807.648,-6658.012,-21002.545,-4231.944,-1354.2365,-5634.2363,-22796.584
2018-08-06,-12803.019,6525.627,16566.396,5256.1606,-4413.865,-8349.368,-22226.336,-9537.787,-194.87823,-325.66678,14375.583,-3798.5024,2322.6316,2835.335,1540.1737,-32073.498,-3340.2102,-16586.643,3060.9617,-1206.269,13188.527,1167.5018,-15184.326,4629.265,15114.169,6093.7383,-2455.125,-2514.9685,-2834.8203,-1540.4952,1715.0306,-16352.661,10255.628,5867.446,1330.332,27779.49,483.19464,-15359.961,11791.86,-3045.8171,-5108.8594,-15253.735,8642.037,-4448.8267,3719.4604,204.84192,11641.034,15264.518,602.16235,-633.66644,17412.79,16109.419,7713.841,-948.16766,8349.175,-13610.427,14989.722,16026.434,-5988.7485,-18907.367,-3805.0703,-1216.673,-5074.6978,-20520.887
2018-08-07,-16907.947,8648.09,21841.182,6960.9224,-5809.355,-11035.934,-29348.248,-12544.907,-265.39307,-443.14786,18991.264,-5010.7334,3068.7922,3747.4465,2030.4846,-42339.64,-4408.485,-21921.998,4017.266,-1599.5275,17394.287,1558.31,-19994.957,6151.6816,19955.762,8080.848,-3260.4512,-3311.5593,-3740.9854,-2020.9392,2261.1965,-21565.229,13555.648,7728.874,1742.9705,36676.246,658.8988,-20265.428,15551.637,-4011.0125,-6747.778,-20124.395,11417.688,-5878.8203,4884.3003,260.38947,15352.126,20134.732,792.71454,-871.7003,22960.041,21280.467,10169.729,-1228.8528,11036.398,-17975.69,19797.78,21169.15,-7878.685,-24959.066,-5041.7065,-1605.2916,-6697.5933,-27114.186
2018-08-08,-15262.787,7832.3467,19682.564,6299.884,-5229.774,-9972.932,-26497.496,-11279.529,-247.76974,-414.47122,17149.744,-4512.557,2775.2488,3386.0496,1830.434,-38207.79,-3975.3638,-19802.346,3603.651,-1451.0973,15683.324,1417.9999,-17997.744,5585.1333,18010.322,7322.454,-2960.551,-2977.694,-3377.9155,-1811.6165,2036.7931,-19443.844,12244.54,6958.9917,1561.7429,33106.098,614.15643,-18277.172,14024.803,-3616.165,-6093.71,-18145.045,10314.547,-5312.1724,4381.5435,229.16086,13841.734,18157.137,710.5094,-817.4644,20702.088,19216.568,9166.926,-1088.8368,9970.344,-16227.886,17873.402,19116.494,-7086.0767,-22525.98,-4566.3564,-1445.2218,-6043.744,-24494.12
2018-08-09,-15924.873,8149.67,20570.648,6560.1772,-5468.332,-10397.178,-27635.373,-11807.616,-245.1579,-420.12103,17890.363,-4721.0356,2887.673,3527.7441,1912.774,-39873.6,-4153.957,-20652.285,3778.2515,-1506.306,16385.576,1470.3262,-18830.188,5795.4126,18794.748,7617.084,-3073.939,-3124.9783,-3519.9468,-1906.1586,2130.169,-20309.213,12774.441,7275.9004,1635.3604,34541.4,623.85754,-19088.842,14641.236,-3777.2317,-6356.584,-18960.768,10751.292,-5533.671,4598.8086,246.16463,14458.694,18962.867,749.0145,-827.0734,21619.352,20045.574,9576.182,-1156.6617,10398.469,-16933.545,18643.77,19940.434,-7423.245,-23505.943,-4752.7935,-1510.7516,-6303.751,-25537.705
2018-08-10,-16379.22,8414.988,21126.805,6774.4863,-5616.8203,-10703.662,-28462.46,-12105.451,-272.47766,-449.31622,18413.041,-4839.1807,2992.2197,3644.455,1972.0906,-41034.008,-4266.2197,-21264.553,3869.6252,-1560.3687,16827.625,1519.6962,-19309.072,6000.4336,19340.893,7864.622,-3171.7576,-3195.874,-3629.0115,-1941.8322,2177.8416,-20875.527,13140.3,7473.8555,1684.894,35561.977,647.9787,-19629.508,15070.761,-3890.2366,-6547.1377,-19467.676,11077.88,-5707.552,4684.0566,247.5807,14859.564,19495.898,757.39703,-884.8718,22227.617,20634.621,9831.4,-1161.9541,10702.804,-17423.979,19192.996,20530.703,-7603.89,-24202.791,-4897.75,-1553.211,-6492.14,-26312.164
2018-08-11,-17030.188,8698.278,22005.281,7001.0356,-5853.178,-11113.587,-29549.486,-12647.034,-261.17578,-442.18768,19124.414,-5050.2275,3085.23,3768.2952,2043.8038,-42639.535,-4442.7095,-22070.16,4053.0586,-1608.0276,17528.662,1568.8904,-20159.28,6181.365,20094.172,8129.823,-3282.5715,-3339.407,-3767.2017,-2039.4023,2283.4336,-21723.473,13651.099,7788.783,1754.7593,36931.035,662.72577,-20410.78,15659.263,-4038.1133,-6793.1445,-20279.053,11495.455,-5916.9946,4934.169,262.83176,15466.633,20280.916,798.93146,-867.4587,23134.154,21426.72,10250.33,-1246.4949,11113.686,-18099.41,19934.766,21315.398,-7943.899,-25129.81,-5073.993,-1613.0841,-6745.196,-27294.732
2018-08-12,-16461.65,8369.304,21319.18,6742.3037,-5681.55,-10728.827,-28558.557,-12288.983,-238.39569,-409.3667,18477.285,-4893.371,2975.912,3635.7917,1978.5231,-41230.48,-4299.761,-21312.812,3947.9417,-1544.3729,16974.062,1496.4952,-19562.123,5926.3096,19427.62,7816.5464,-3149.9673,-3244.4116,-3641.393,-1991.745,2213.7349,-21035.467,13183.368,7553.247,1710.2579,35701.94,615.2328,-19753.877,15157.214,-3913.9116,-6564.1084,-19633.719,11101.12,-5711.8486,4809.321,267.08112,14976.365,19633.484,779.31824,-793.8769,22399.918,20702.52,9929.6875,-1235.6658,10731.006,-17494.77,19263.473,20594.959,-7719.4717,-24298.283,-4885.266,-1562.5952,-6521.8545,-26359.418
2018-08-13,-12480.617,6407.69,16099.285,5155.9653,-4283.334,-8153.676,-21693.457,-9232.98,-211.44865,-339.86963,14025.992,-3683.7676,2281.4426,2778.368,1502.2102,-31268.158,-3247.422,-16196.669,2952.804,-1189.7168,12820.944,1154.2988,-14715.66,4569.8535,14737.796,5985.351,-2413.945,-2428.952,-2768.111,-1477.732,1658.4735,-15910.064,10006.239,5696.741,1289.0159,27098.818,491.4922,-14955.047,11490.204,-2966.897,-4988.1797,-14826.648,8443.206,-4351.0537,3571.1401,189.35187,11324.34,14856.802,575.44556,-668.03485,16942.496,15720.966,7495.1045,-887.75397,8150.9,-13273.334,14625.873,15642.545,-5793.4834,-18443.227,-3728.41,-1184.2322,-4949.035,-20048.611
2018-08-14,-17130.174,8800.695,22098.414,7087.355,-5873.8975,-11195.639,-29766.406,-12660.638,-282.18878,-470.3268,19260.354,-5063.2393,3129.193,3810.9526,2063.7712,-42921.53,-4464.2124,-22242.523,4048.9302,-1630.4572,17602.922,1591.5941,-20200.754,6271.9824,20228.053,8227.615,-3316.5757,-3347.6582,-3794.9675,-2033.0317,2279.1072,-21833.664,13745.627,7818.6357,1761.0121,37196.367,675.8308,-20533.832,15760.8545,-4068.208,-6848.3066,-20366.959,11584.752,-5967.293,4899.4546,258.63272,15542.531,20390.883,791.79486,-926.9379,23250.418,21581.914,10281.727,-1216.1357,11196.029,-18224.363,20073.281,21474.574,-7955.557,-25315.088,-5120.9453,-1622.6274,-6789.66,-27519.2
2018-08-15,-16625.611,8549.542,21426.816,6879.0386,-5690.528,-10869.866,-28875.967,-12263.951,-275.31207,-461.13474,18689.867,-4910.7046,3031.325,3694.9294,1996.849,-41630.535,-4329.626,-21585.63,3915.8232,-1585.0492,17074.416,1551.9009,-19579.178,6101.786,19623.203,7995.088,-3230.2297,-3240.987,-3680.2437,-1967.236,2213.783,-21172.244,13344.203,7575.3345,1698.7114,36078.375,672.075,-19909.715,15277.919,-3940.1907,-6643.2227,-19756.291,11242.295,-5790.665,4750.6104,246.70413,15071.591,19773.85,769.5669,-910.9495,22544.125,20942.139,9974.783,-1173.5282,10867.638,-17682.176,19475.988,20835.443,-7706.9624,-24548.89,-4979.736,-1572.9254,-6584.9717,-26701.582
2018-08-16,-16771.072,8605.933,21630.484,6923.7173,-5748.8296,-10958.066,-29121.06,-12396.793,-273.52786,-454.96783,18845.479,-4958.612,3051.7075,3722.7368,2011.9718,-41989.684,-4367.941,-21760.62,3961.2644,-1594.3679,17233.105,1556.3932,-19777.607,6136.7207,19792.7,8044.801,-3251.043,-3271.942,-3712.9385,-1990.9955,2236.9497,-21368.531,13453.673,7648.62,1718.5825,36383.254,672.14856,-20086.344,15414.995,-3975.5552,-6696.6865,-19938.229,11334.943,-5838.397,4813.303,252.51744,15211.003,19954.455,780.75037,-896.88025,22750.734,21117.031,10072.326,-1196.4451,10955.272,-17833.578,19642.129,21007.195,-7787.0938,-24756.809,-5016.28,-1589.6787,-6642.8945,-26918.533
2018-08-17,-16086.345,8293.772,20709.145,6667.6826,-5498.2925,-10522.605,-27952.055,-11838.799,-277.91235,-454.2084,18087.791,-4741.7603,2940.2024,3581.6553,1931.3579,-40277.473,-4183.2007,-20897.154,3773.7656,-1539.8738,16503.123,1505.3254,-18902.309,5931.854,18988.865,7753.843,-3135.3557,-3122.8193,-3564.0527,-1891.9452,2134.2156,-20472.701,12913.721,7317.2144,1641.1113,34913.83,661.4894,-19254.645,14782.305,-3811.7527,-6430.5166,-19092.416,10886.169,-5610.503,4573.234,234.70918,14572.563,19122.578,740.7299,-902.20825,21794.89,20270.363,9641.596,-1118.155,10519.006,-17112.262,18850.416,20167.13,-7435.7856,-23757.387,-4827.5815,-1523.1617,-6371.212,-25856.299
2018-08-18,-14123.272,7266.0073,18207.268,5846.186,-4837.876,-9232.161,-24541.193,-10423.964,-237.8826,-390.39056,15878.36,-4170.21,2579.779,3144.0986,1698.9658,-35374.992,-3676.3684,-18341.207,3327.66,-1347.4701,14502.676,1313.232,-16630.746,5186.709,16676.572,6790.4375,-2740.0598,-2752.4602,-3128.076,-1670.7886,1875.2415,-17992.527,11334.544,6436.6714,1448.6974,30659.842,565.5824,-16920.566,12990.286,-3352.2224,-5645.8013,-16779.033,9553.023,-4922.3555,4030.8843,211.73416,12807.085,16804.3,654.059,-772.5892,19152.69,17795.318,8472.565,-995.0477,9230.927,-15026.132,16550.012,17704.367,-6548.388,-20866.57,-4228.849,-1340.7446,-5594.9775,-22693.295
2018-08-19,-15654.23,8001.497,20231.268,6443.202,-5382.7007,-10216.385,-27172.604,-11624.193,-242.01338,-408.49243,17583.957,-4641.8164,2841.0261,3468.7007,1881.461,-39206.105,-4083.838,-20295.793,3724.1,-1479.0769,16111.307,1439.5452,-18526.322,5686.8506,18477.883,7476.69,-3015.0935,-3071.7075,-3463.5505,-1875.6973,2094.278,-19973.686,12550.425,7160.4126,1615.2206,33961.297,604.9974,-18770.275,14402.487,-3716.5112,-6247.975,-18640.762,10569.604,-5441.3438,4527.3604,243.83592,14219.478,18648.46,735.02185,-801.2871,21265.418,19702.959,9418.3,-1142.4243,10217.661,-16644.918,18329.266,19600.328,-7303.058,-23112.674,-4665.3325,-1486.2963,-6201.2207,-25102.475
2018-08-20,-12708.617,6470.9727,16447.52,5212.9053,-4383.5156,-8286.072,-22060.814,-9474.906,-191.62413,-321.47186,14267.406,-3771.423,2304.6082,2812.3567,1528.7141,-31837.453,-3316.707,-16459.135,3043.392,-1196.2256,13094.9795,1157.9489,-15082.57,4587.817,15001.099,6043.438,-2435.247,-2497.0557,-2814.7415,-1530.473,1704.8385,-16234.556,10176.907,5827.9233,1321.8962,27573.246,477.2492,-15247.129,11705.406,-3023.451,-5069.965,-15144.348,8577.549,-4415.1377,3697.9355,203.61714,11557.691,15153.571,596.6937,-623.28595,17291.258,15987.279,7660.493,-945.1738,8286.016,-13507.012,14877.639,15905.794,-5948.0815,-18766.021,-3774.0938,-1205.8497,-5038.665,-20363.932
2018-08-21,-15995.49,8174.143,20676.74,6580.7715,-5501.1045,-10437.206,-27762.58,-11883.591,-246.63565,-414.63705,17965.55,-4744.183,2901.0103,3544.2695,1922.61,-40059.33,-4172.397,-20736.77,3806.8252,-1510.5859,16463.842,1469.4031,-18934.84,5808.5845,18881.314,7636.083,-3078.1929,-3139.7366,-3537.594,-1918.0541,2139.825,-20411.555,12823.947,7317.13,1651.7654,34699.0,616.2327,-19180.709,14718.122,-3797.5203,-6384.0186,-19048.227,10797.826,-5558.5693,4629.7764,250.24043,14530.92,19056.506,752.99347,-815.02606,21728.242,20131.84,9625.368,-1169.8881,10439.031,-17007.754,18728.215,20026.258,-7465.6753,-23616.127,-4765.247,-1520.485,-6334.6504,-25646.438
2018-08-22,-16375.485,8369.601,21157.809,6734.777,-5629.3335,-10686.325,-28418.838,-12157.372,-255.20316,-425.99826,18389.158,-4853.439,2968.287,3626.9521,1964.0066,-40998.562,-4268.119,-21225.89,3891.814,-1547.8927,16849.287,1505.6234,-19372.162,5952.8555,19325.344,7818.4917,-3155.4868,-3206.6396,-3622.1985,-1960.4165,2191.6045,-20889.377,13126.73,7485.742,1688.0271,35513.195,638.44,-19624.998,15061.046,-3884.7832,-6533.8145,-19492.268,11054.767,-5691.593,4738.398,254.85477,14869.655,19501.914,770.9011,-836.8693,22236.625,20606.887,9853.45,-1195.4417,10685.661,-17408.184,19170.764,20497.7,-7635.0483,-24167.318,-4881.8174,-1556.3599,-6484.46,-26252.598
2018-08-23,-16112.466,8212.039,20844.82,6611.246,-5547.7505,-10506.021,-27948.213,-11997.219,-239.73085,-406.89737,18088.377,-4787.2324,2912.2598,3561.8196,1934.1647,-40343.535,-4205.7993,-20872.03,3847.9998,-1515.7169,16597.498,1475.388,-19108.678,5826.91,19013.736,7671.1113,-3093.0337,-3168.8843,-3560.9426,-1940.6333,2163.547,-20569.34,12911.956,7379.638,1666.4563,34935.543,614.74615,-19321.734,14822.573,-3822.3098,-6425.089,-19203.076,10867.472,-5592.572,4690.2227,254.3668,14643.972,19201.092,763.04266,-798.23975,21897.72,20267.154,9707.294,-1194.817,10509.167,-17124.723,18856.957,20159.496,-7535.984,-23775.332,-4791.4097,-1531.3416,-6379.927,-25807.717
2018-08-24,-15875.481,8099.0483,20534.91,6521.655,-5466.416,-10354.562,-27549.484,-11813.668,-239.67874,-405.53952,17826.957,-4712.6255,2875.5435,3513.5098,1907.9307,-39759.496,-4142.98,-20572.389,3788.0703,-1495.6687,16350.33,1452.9152,-18817.227,5748.5566,18738.559,7565.072,-3049.3882,-3120.5442,-3511.3518,-1909.8469,2127.4722,-20268.041,12723.286,7269.498,1642.5581,34435.445,605.8081,-19041.496,14610.843,-3770.4343,-6334.0396,-18915.63,10712.977,-5513.9194,4610.017,251.4823,14429.066,18920.814,749.257,-794.32184,21576.729,19975.688,9560.94,-1171.2949,10356.91,-16878.057,18584.268,19870.906,-7421.325,-23436.748,-4723.6895,-1508.742,-6287.7485,-25442.686
2018-08-25,-13117.204,6720.6416,16938.268,5406.5557,-4503.738,-8565.13,-22769.975,-9719.271,-207.58054,-347.45316,14737.394,-3884.5354,2381.2358,2909.0137,1574.4883,-32843.402,-3417.4797,-17016.13,3106.595,-1242.7135,13490.037,1209.3513,-15495.179,4784.691,15483.549,6278.083,-2533.6067,-2567.777,-2901.0698,-1567.0176,1750.4102,-16727.113,10522.181,5988.61,1347.9231,28454.76,517.34894,-15720.776,12063.48,-3112.146,-5237.4927,-15607.69,8858.491,-4561.3594,3780.1602,202.99081,11906.639,15618.16,617.1951,-686.9939,17800.135,16515.121,7885.121,-947.02527,8565.395,-13951.497,15359.765,16427.936,-6107.5684,-19365.674,-3917.5535,-1247.288,-5191.4424,-21044.746
2018-08-26,-16316.933,8300.386,21120.424,6684.7812,-5623.3525,-10636.366,-28295.809,-12166.838,-235.5103,-407.30286,18315.03,-4852.3823,2945.5564,3600.6907,1958.8247,-40856.59,-4263.1777,-21126.25,3908.136,-1530.8489,16820.594,1491.0709,-19379.44,5880.469,19250.914,7756.0312,-3129.2043,-3215.0698,-3607.0881,-1970.7123,2197.1895,-20837.748,13071.189,7481.5156,1689.1879,35374.88,617.9972,-19571.012,15010.304,-3871.24,-6503.6777,-19460.037,11001.619,-5660.1,4766.355,259.17975,14837.296,19450.395,772.16595,-794.48804,22191.684,20517.088,9839.264,-1220.4648,10639.872,-17337.123,19091.135,20409.83,-7643.4395,-24072.188,-4845.9277,-1546.0883,-6462.767,-26121.248
2018-08-27,-13238.519,6737.572,17136.027,5427.5054,-4566.8765,-8630.431,-22976.803,-9873.608,-198.18405,-332.8903,14860.94,-3930.4714,2398.6287,2928.328,1591.8993,-33162.58,-3455.4055,-17142.982,3171.8462,-1245.0697,13642.787,1205.6775,-15716.418,4775.649,15625.535,6292.2886,-2535.7017,-2602.4382,-2931.1655,-1595.6284,1777.1719,-16912.277,10600.864,6071.7896,1377.211,28718.918,496.61023,-15882.62,12192.18,-3148.577,-5280.267,-15778.475,8933.194,-4598.011,3856.5881,212.32878,12040.156,15785.815,622.90674,-645.6404,18012.52,16651.918,7981.394,-987.1403,8630.478,-14069.097,15496.507,16566.38,-6198.464,-19545.47,-3930.2625,-1256.5977,-5248.273,-21208.28
2018-08-28,-15469.372,7835.3555,20063.08,6314.0273,-5348.869,-10071.917,-26815.125,-11587.96,-211.13481,-369.15247,17353.508,-4611.598,2783.333,3407.104,1857.5856,-38738.99,-4045.5852,-20008.676,3729.397,-1442.5729,15970.713,1398.6006,-18435.299,5534.4854,18252.021,7316.9272,-2947.0078,-3061.7593,-3417.4812,-1885.4916,2089.7893,-19782.756,12383.047,7111.556,1611.8691,33531.35,566.2125,-18570.18,14242.616,-3676.057,-6161.8555,-18475.488,10418.626,-5357.6353,4555.4233,255.18556,14085.638,18460.664,740.1701,-714.0798,21065.55,19441.238,9346.108,-1184.3971,10076.09,-16433.639,18092.96,19337.91,-7279.7725,-22820.55,-4578.1133,-1470.1364,-6126.773,-24737.436
2018-08-29,-14011.843,7152.8906,18120.863,5757.4775,-4820.1636,-9139.64,-24308.52,-10420.409,-211.65977,-357.32907,15734.572,-4161.1846,2534.8198,3101.041,1682.8566,-35086.08,-3656.0913,-18160.15,3339.1072,-1320.1542,14427.684,1285.7881,-16601.176,5079.2153,16537.58,6681.3423,-2693.0312,-2754.896,-3096.0771,-1684.7036,1877.5376,-17883.027,11233.788,6412.129,1447.2046,30385.861,538.0246,-16802.693,12889.844,-3323.862,-5589.718,-16694.238,9452.784,-4864.946,4067.8948,219.70119,12731.221,16694.697,663.69196,-705.178,19033.674,17630.715,8435.886,-1031.7827,9142.632,-14896.646,16401.82,17536.94,-6547.213,-20680.424,-4170.8896,-1333.2305,-5546.3574,-22453.723
2018-08-30,-16931.268,8609.627,21922.533,6934.2744,-5836.965,-11034.596,-29360.863,-12633.493,-244.23276,-419.15845,19003.277,-5037.306,3055.592,3737.516,2033.5264,-42398.535,-4423.781,-21920.232,4059.224,-1587.545,17455.404,1545.6792,-20116.766,6097.8345,19977.701,8043.3887,-3242.339,-3338.327,-3741.854,-2046.6136,2279.5088,-21626.154,13562.74,7766.11,1756.2188,36707.715,636.3851,-20311.223,15579.132,-4017.8176,-6748.3345,-20195.105,11414.19,-5872.1875,4949.484,269.43854,15398.433,20185.61,802.8394,-819.0237,23029.732,21289.305,10210.982,-1269.83,11038.7,-17989.916,19811.03,21177.484,-7935.613,-24980.666,-5024.828,-1606.8528,-6706.108,-27102.385
2018-08-31,-13574.089,6916.625,17568.88,5569.512,-4676.589,-8850.005,-23548.057,-10114.539,-201.35333,-340.511,15239.669,-4034.5754,2453.6794,3002.1548,1630.9554,-33994.57,-3543.4893,-17585.18,3244.9053,-1275.8733,13985.721,1239.918,-16105.705,4905.251,16021.688,6459.4277,-2601.9111,-2673.0605,-2999.9727,-1637.6115,1821.2526,-17334.89,10878.334,6219.5815,1406.7059,29437.361,513.47046,-16284.064,12493.034,-3222.9155,-5413.741,-16181.632,9154.819,-4710.8936,3953.223,216.03342,12341.016,16181.305,644.508,-668.83417,18451.664,17076.434,8179.047,-1009.0183,8852.872,-14430.028,15888.086,16985.604,-6354.0435,-20035.729,-4034.2744,-1292.3765,-5374.663,-21744.123
2018-09-01,-13256.065,6759.3804,17156.113,5442.883,-4566.8906,-8644.412,-23000.084,-9872.97,-196.8832,-335.07166,14885.496,-3938.4202,2398.3542,2933.2544,1593.8184,-33200.227,-3460.0925,-17177.908,3165.2764,-1246.9675,13657.526,1210.36,-15722.966,4794.19,15648.316,6312.0566,-2542.3416,-2611.0137,-2929.5728,-1599.1913,1776.499,-16929.535,10625.735,6071.889,1372.5525,28752.6,502.42374,-15904.999,12202.118,-3149.548,-5289.065,-15801.649,8941.539,-4601.451,3855.431,212.42586,12052.009,15803.51,629.46185,-657.71704,18017.527,16680.023,7985.437,-982.69434,8647.158,-14095.327,15516.726,16591.59,-6204.7905,-19570.951,-3942.1199,-1262.2788,-5247.7153,-21241.268
2018-09-02,-14720.594,7479.524,19073.516,6025.0386,-5080.9673,-9591.757,-25526.092,-10996.506,-208.28108,-360.75287,16521.377,-4382.2236,2653.9692,3248.4343,1767.9333,-36863.504,-3846.4722,-19057.244,3531.9915,-1377.7784,15183.599,1336.7725,-17504.086,5293.5205,17372.05,6984.838,-2813.729,-2907.9902,-3252.101,-1786.6779,1981.5266,-18813.064,11792.35,6754.817,1527.9537,31915.617,548.97815,-17666.752,13549.998,-3497.105,-5867.7593,-17566.992,9920.331,-5102.872,4311.0986,239.8946,13394.002,17558.55,703.2338,-703.2871,20025.977,18510.752,8881.5,-1110.4498,9595.195,-15645.917,17222.87,18411.71,-6910.4697,-21722.273,-4367.3877,-1400.8077,-5827.8257,-23561.375
2018-09-03,-13078.9,6635.6636,16946.678,5346.947,-4518.465,-8519.873,-22686.969,-9780.814,-187.86746,-319.33743,14674.661,-3890.5505,2361.9592,2886.365,1571.4567,-32759.578,-3417.1208,-16921.754,3147.657,-1224.5903,13491.249,1186.5132,-15561.892,4694.411,15433.177,6197.391,-2497.0886,-2577.97,-2894.393,-1584.4344,1762.7458,-16717.832,10467.558,6008.45,1364.0637,28361.451,482.85843,-15694.524,12044.7,-3109.469,-5211.965,-15603.469,8818.006,-4536.711,3833.5925,211.93788,11902.934,15601.801,618.5984,-616.6886,17808.926,16441.305,7895.775,-990.4027,8520.836,-13893.396,15303.613,16356.314,-6139.353,-19300.928,-3873.9868,-1240.8401,-5185.1694,-20930.686
